,Unnamed: 0,campfilename,monthyear,date,total_clients,cmy
7702,7702,XXDoliana_GRE_007,42018,2018-04-07,2,XXDoliana_GRE_007042018
7703,7703,XXDoliana_GRE_007,42018,2018-04-08,4,XXDoliana_GRE_007042018
7704,7704,XXDoliana_GRE_007,42018,2018-04-09,0,XXDoliana_GRE_007042018
7705,7705,XXDoliana_GRE_007,42018,2018-04-10,7,XXDoliana_GRE_007042018
7706,7706,XXDoliana_GRE_007,42018,2018-04-11,6,XXDoliana_GRE_007042018
7707,7707,XXDoliana_GRE_007,42018,2018-04-12,2,XXDoliana_GRE_007042018
7708,7708,XXDoliana_GRE_007,42018,2018-04-13,2,XXDoliana_GRE_007042018
7709,7709,XXDoliana_GRE_007,42018,2018-04-14,2,XXDoliana_GRE_007042018
7710,7710,XXDoliana_GRE_007,42018,2018-04-15,0,XXDoliana_GRE_007042018
7711,7711,XXDoliana_GRE_007,42018,2018-04-16,0,XXDoliana_GRE_007042018
7712,7712,XXDoliana_GRE_007,42018,2018-04-17,1,XXDoliana_GRE_007042018
7713,7713,XXDoliana_GRE_007,42018,2018-04-18,0,XXDoliana_GRE_007042018
7714,7714,XXDoliana_GRE_007,42018,2018-04-19,4,XXDoliana_GRE_007042018
7715,7715,XXDoliana_GRE_007,42018,2018-04-20,3,XXDoliana_GRE_007042018
7716,7716,XXDoliana_GRE_007,42018,2018-04-21,5,XXDoliana_GRE_007042018
7717,7717,XXDoliana_GRE_007,42018,2018-04-22,0,XXDoliana_GRE_007042018
7718,7718,XXDoliana_GRE_007,42018,2018-04-23,2,XXDoliana_GRE_007042018
7719,7719,XXDoliana_GRE_007,42018,2018-04-24,1,XXDoliana_GRE_007042018
7720,7720,XXDoliana_GRE_007,42018,2018-04-25,3,XXDoliana_GRE_007042018
7721,7721,XXDoliana_GRE_007,42018,2018-04-26,2,XXDoliana_GRE_007042018
7722,7722,XXDoliana_GRE_007,42018,2018-04-27,2,XXDoliana_GRE_007042018
7723,7723,XXDoliana_GRE_007,42018,2018-04-28,1,XXDoliana_GRE_007042018
7724,7724,XXDoliana_GRE_007,42018,2018-04-29,4,XXDoliana_GRE_007042018
7725,7725,XXDoliana_GRE_007,42018,2018-04-30,2,XXDoliana_GRE_007042018
7726,7726,XXDoliana_GRE_007,52018,2018-05-01,2,XXDoliana_GRE_007052018
7727,7727,XXDoliana_GRE_007,52018,2018-05-02,3,XXDoliana_GRE_007052018
7728,7728,XXDoliana_GRE_007,52018,2018-05-03,1,XXDoliana_GRE_007052018
7729,7729,XXDoliana_GRE_007,52018,2018-05-04,3,XXDoliana_GRE_007052018
7730,7730,XXDoliana_GRE_007,52018,2018-05-05,1,XXDoliana_GRE_007052018
7731,7731,XXDoliana_GRE_007,52018,2018-05-06,1,XXDoliana_GRE_007052018
7732,7732,XXDoliana_GRE_007,52018,2018-05-07,2,XXDoliana_GRE_007052018
7733,7733,XXDoliana_GRE_007,52018,2018-05-08,1,XXDoliana_GRE_007052018
7734,7734,XXDoliana_GRE_007,52018,2018-05-09,11,XXDoliana_GRE_007052018
7735,7735,XXDoliana_GRE_007,52018,2018-05-10,0,XXDoliana_GRE_007052018
7736,7736,XXDoliana_GRE_007,52018,2018-05-11,6,XXDoliana_GRE_007052018
7737,7737,XXDoliana_GRE_007,52018,2018-05-12,0,XXDoliana_GRE_007052018
7738,7738,XXDoliana_GRE_007,52018,2018-05-13,0,XXDoliana_GRE_007052018
7739,7739,XXDoliana_GRE_007,52018,2018-05-14,4,XXDoliana_GRE_007052018
7740,7740,XXDoliana_GRE_007,52018,2018-05-15,10,XXDoliana_GRE_007052018
7741,7741,XXDoliana_GRE_007,52018,2018-05-16,1,XXDoliana_GRE_007052018
7742,7742,XXDoliana_GRE_007,52018,2018-05-17,3,XXDoliana_GRE_007052018
7743,7743,XXDoliana_GRE_007,52018,2018-05-18,2,XXDoliana_GRE_007052018
7744,7744,XXDoliana_GRE_007,52018,2018-05-19,1,XXDoliana_GRE_007052018
7745,7745,XXDoliana_GRE_007,52018,2018-05-20,1,XXDoliana_GRE_007052018
7746,7746,XXDoliana_GRE_007,52018,2018-05-21,0,XXDoliana_GRE_007052018
7747,7747,XXDoliana_GRE_007,52018,2018-05-22,1,XXDoliana_GRE_007052018
7748,7748,XXDoliana_GRE_007,52018,2018-05-23,4,XXDoliana_GRE_007052018
7749,7749,XXDoliana_GRE_007,52018,2018-05-24,0,XXDoliana_GRE_007052018
7750,7750,XXDoliana_GRE_007,52018,2018-05-25,3,XXDoliana_GRE_007052018
7751,7751,XXDoliana_GRE_007,52018,2018-05-26,1,XXDoliana_GRE_007052018
7752,7752,XXDoliana_GRE_007,52018,2018-05-27,3,XXDoliana_GRE_007052018
7753,7753,XXDoliana_GRE_007,52018,2018-05-28,2,XXDoliana_GRE_007052018
7754,7754,XXDoliana_GRE_007,52018,2018-05-29,2,XXDoliana_GRE_007052018
7755,7755,XXDoliana_GRE_007,52018,2018-05-30,1,XXDoliana_GRE_007052018
7756,7756,XXDoliana_GRE_007,52018,2018-05-31,6,XXDoliana_GRE_007052018
7757,7757,XXDoliana_GRE_007,62017,2017-05-31,9,XXDoliana_GRE_007062017
7758,7758,XXDoliana_GRE_007,62017,2017-06-01,8,XXDoliana_GRE_007062017
7759,7759,XXDoliana_GRE_007,62017,2017-06-02,7,XXDoliana_GRE_007062017
7760,7760,XXDoliana_GRE_007,62017,2017-06-03,5,XXDoliana_GRE_007062017
7761,7761,XXDoliana_GRE_007,62017,2017-06-04,5,XXDoliana_GRE_007062017
7762,7762,XXDoliana_GRE_007,62017,2017-06-05,7,XXDoliana_GRE_007062017
7763,7763,XXDoliana_GRE_007,62017,2017-06-06,16,XXDoliana_GRE_007062017
7764,7764,XXDoliana_GRE_007,62017,2017-06-07,9,XXDoliana_GRE_007062017
7765,7765,XXDoliana_GRE_007,62017,2017-06-08,8,XXDoliana_GRE_007062017
7766,7766,XXDoliana_GRE_007,62017,2017-06-09,9,XXDoliana_GRE_007062017
7767,7767,XXDoliana_GRE_007,62017,2017-06-10,7,XXDoliana_GRE_007062017
7768,7768,XXDoliana_GRE_007,62017,2017-06-11,5,XXDoliana_GRE_007062017
7769,7769,XXDoliana_GRE_007,62017,2017-06-12,7,XXDoliana_GRE_007062017
7770,7770,XXDoliana_GRE_007,62017,2017-06-13,14,XXDoliana_GRE_007062017
7771,7771,XXDoliana_GRE_007,62017,2017-06-14,11,XXDoliana_GRE_007062017
7772,7772,XXDoliana_GRE_007,62017,2017-06-15,6,XXDoliana_GRE_007062017
7773,7773,XXDoliana_GRE_007,62017,2017-06-16,12,XXDoliana_GRE_007062017
7774,7774,XXDoliana_GRE_007,62017,2017-06-17,5,XXDoliana_GRE_007062017
7775,7775,XXDoliana_GRE_007,62017,2017-06-18,7,XXDoliana_GRE_007062017
7776,7776,XXDoliana_GRE_007,62017,2017-06-19,16,XXDoliana_GRE_007062017
7777,7777,XXDoliana_GRE_007,62017,2017-06-20,6,XXDoliana_GRE_007062017
7778,7778,XXDoliana_GRE_007,62017,2017-06-21,10,XXDoliana_GRE_007062017
7779,7779,XXDoliana_GRE_007,62017,2017-06-22,14,XXDoliana_GRE_007062017
7780,7780,XXDoliana_GRE_007,62017,2017-06-23,13,XXDoliana_GRE_007062017
7781,7781,XXDoliana_GRE_007,62017,2017-06-24,11,XXDoliana_GRE_007062017
7782,7782,XXDoliana_GRE_007,62017,2017-06-25,16,XXDoliana_GRE_007062017
7783,7783,XXDoliana_GRE_007,62017,2017-06-26,17,XXDoliana_GRE_007062017
7784,7784,XXDoliana_GRE_007,62017,2017-06-27,22,XXDoliana_GRE_007062017
7785,7785,XXDoliana_GRE_007,62017,2017-06-28,27,XXDoliana_GRE_007062017
7786,7786,XXDoliana_GRE_007,62017,2017-06-29,21,XXDoliana_GRE_007062017
7787,7787,XXDoliana_GRE_007,62017,2017-06-30,0,XXDoliana_GRE_007062017
7788,7788,XXDoliana_GRE_007,62018,2018-06-01,0,XXDoliana_GRE_007062018
7789,7789,XXDoliana_GRE_007,62018,2018-06-02,0,XXDoliana_GRE_007062018
7790,7790,XXDoliana_GRE_007,62018,2018-06-03,0,XXDoliana_GRE_007062018
7791,7791,XXDoliana_GRE_007,62018,2018-06-04,0,XXDoliana_GRE_007062018
7792,7792,XXDoliana_GRE_007,62018,2018-06-05,0,XXDoliana_GRE_007062018
7793,7793,XXDoliana_GRE_007,62018,2018-06-06,0,XXDoliana_GRE_007062018
7794,7794,XXDoliana_GRE_007,62018,2018-06-07,0,XXDoliana_GRE_007062018
7795,7795,XXDoliana_GRE_007,62018,2018-06-08,0,XXDoliana_GRE_007062018
7796,7796,XXDoliana_GRE_007,62018,2018-06-09,0,XXDoliana_GRE_007062018
7797,7797,XXDoliana_GRE_007,62018,2018-06-10,0,XXDoliana_GRE_007062018
7798,7798,XXDoliana_GRE_007,62018,2018-06-11,0,XXDoliana_GRE_007062018
7799,7799,XXDoliana_GRE_007,62018,2018-06-12,0,XXDoliana_GRE_007062018
7800,7800,XXDoliana_GRE_007,62018,2018-06-13,0,XXDoliana_GRE_007062018
7801,7801,XXDoliana_GRE_007,62018,2018-06-14,0,XXDoliana_GRE_007062018
7802,7802,XXDoliana_GRE_007,62018,2018-06-15,0,XXDoliana_GRE_007062018
7803,7803,XXDoliana_GRE_007,62018,2018-06-16,0,XXDoliana_GRE_007062018
7804,7804,XXDoliana_GRE_007,62018,2018-06-17,0,XXDoliana_GRE_007062018
7805,7805,XXDoliana_GRE_007,62018,2018-06-18,0,XXDoliana_GRE_007062018
7806,7806,XXDoliana_GRE_007,62018,2018-06-19,0,XXDoliana_GRE_007062018
7807,7807,XXDoliana_GRE_007,62018,2018-06-20,0,XXDoliana_GRE_007062018
7808,7808,XXDoliana_GRE_007,62018,2018-06-21,0,XXDoliana_GRE_007062018
7809,7809,XXDoliana_GRE_007,62018,2018-06-22,0,XXDoliana_GRE_007062018
7810,7810,XXDoliana_GRE_007,62018,2018-06-23,0,XXDoliana_GRE_007062018
7811,7811,XXDoliana_GRE_007,62018,2018-06-24,0,XXDoliana_GRE_007062018
7812,7812,XXDoliana_GRE_007,62018,2018-06-25,0,XXDoliana_GRE_007062018
7813,7813,XXDoliana_GRE_007,62018,2018-06-26,0,XXDoliana_GRE_007062018
7814,7814,XXDoliana_GRE_007,62018,2018-06-27,0,XXDoliana_GRE_007062018
7815,7815,XXDoliana_GRE_007,62018,2018-06-28,0,XXDoliana_GRE_007062018
7816,7816,XXDoliana_GRE_007,62018,2018-06-29,0,XXDoliana_GRE_007062018
7817,7817,XXDoliana_GRE_007,62018,2018-06-30,0,XXDoliana_GRE_007062018
7818,7818,XXDoliana_GRE_007,72018,2018-06-28,0,XXDoliana_GRE_007072018
7819,7819,XXDoliana_GRE_007,72018,2018-06-29,0,XXDoliana_GRE_007072018
7820,7820,XXDoliana_GRE_007,72018,2018-06-30,0,XXDoliana_GRE_007072018
7821,7821,XXDoliana_GRE_007,72018,2018-07-01,0,XXDoliana_GRE_007072018
7822,7822,XXDoliana_GRE_007,72018,2018-07-02,0,XXDoliana_GRE_007072018
7823,7823,XXDoliana_GRE_007,72018,2018-07-03,0,XXDoliana_GRE_007072018
7824,7824,XXDoliana_GRE_007,72018,2018-07-04,0,XXDoliana_GRE_007072018
7825,7825,XXDoliana_GRE_007,72018,2018-07-05,0,XXDoliana_GRE_007072018
7826,7826,XXDoliana_GRE_007,72018,2018-07-06,0,XXDoliana_GRE_007072018
7827,7827,XXDoliana_GRE_007,72018,2018-07-07,0,XXDoliana_GRE_007072018
7828,7828,XXDoliana_GRE_007,72018,2018-07-08,0,XXDoliana_GRE_007072018
7829,7829,XXDoliana_GRE_007,72018,2018-07-09,0,XXDoliana_GRE_007072018
7830,7830,XXDoliana_GRE_007,72018,2018-07-10,0,XXDoliana_GRE_007072018
7831,7831,XXDoliana_GRE_007,72018,2018-07-11,0,XXDoliana_GRE_007072018
7832,7832,XXDoliana_GRE_007,72018,2018-07-12,0,XXDoliana_GRE_007072018
7833,7833,XXDoliana_GRE_007,72018,2018-07-13,0,XXDoliana_GRE_007072018
7834,7834,XXDoliana_GRE_007,72018,2018-07-14,0,XXDoliana_GRE_007072018
7835,7835,XXDoliana_GRE_007,72018,2018-07-15,0,XXDoliana_GRE_007072018
7836,7836,XXDoliana_GRE_007,72018,2018-07-16,0,XXDoliana_GRE_007072018
7837,7837,XXDoliana_GRE_007,72018,2018-07-17,0,XXDoliana_GRE_007072018
7838,7838,XXDoliana_GRE_007,72018,2018-07-18,0,XXDoliana_GRE_007072018
7839,7839,XXDoliana_GRE_007,72018,2018-07-19,0,XXDoliana_GRE_007072018
7840,7840,XXDoliana_GRE_007,72018,2018-07-20,0,XXDoliana_GRE_007072018
7841,7841,XXDoliana_GRE_007,72018,2018-07-21,0,XXDoliana_GRE_007072018
7842,7842,XXDoliana_GRE_007,72018,2018-07-22,0,XXDoliana_GRE_007072018
7843,7843,XXDoliana_GRE_007,72018,2018-07-23,0,XXDoliana_GRE_007072018
7844,7844,XXDoliana_GRE_007,72018,2018-07-24,0,XXDoliana_GRE_007072018
7845,7845,XXDoliana_GRE_007,72018,2018-07-25,0,XXDoliana_GRE_007072018
7846,7846,XXDoliana_GRE_007,72018,2018-07-26,0,XXDoliana_GRE_007072018
7847,7847,XXDoliana_GRE_007,72018,2018-07-27,0,XXDoliana_GRE_007072018
7848,7848,XXDoliana_GRE_007,72018,2018-07-28,0,XXDoliana_GRE_007072018
7849,7849,XXDoliana_GRE_007,72018,2018-07-29,0,XXDoliana_GRE_007072018
7850,7850,XXDoliana_GRE_007,72018,2018-07-30,0,XXDoliana_GRE_007072018
7851,7851,XXDoliana_GRE_007,72018,2018-07-31,0,XXDoliana_GRE_007072018
7852,7852,XXDoliana_GRE_007,92018,2018-08-31,0,XXDoliana_GRE_007092018
7853,7853,XXDoliana_GRE_007,92018,2018-09-01,0,XXDoliana_GRE_007092018
7854,7854,XXDoliana_GRE_007,92018,2018-09-02,0,XXDoliana_GRE_007092018
7855,7855,XXDoliana_GRE_007,92018,2018-09-03,0,XXDoliana_GRE_007092018
7856,7856,XXDoliana_GRE_007,92018,2018-09-04,0,XXDoliana_GRE_007092018
7857,7857,XXDoliana_GRE_007,92018,2018-09-05,0,XXDoliana_GRE_007092018
7858,7858,XXDoliana_GRE_007,92018,2018-09-06,0,XXDoliana_GRE_007092018
7859,7859,XXDoliana_GRE_007,92018,2018-09-07,0,XXDoliana_GRE_007092018
7860,7860,XXDoliana_GRE_007,92018,2018-09-08,0,XXDoliana_GRE_007092018
7861,7861,XXDoliana_GRE_007,92018,2018-09-09,0,XXDoliana_GRE_007092018
7862,7862,XXDoliana_GRE_007,92018,2018-09-10,0,XXDoliana_GRE_007092018
7863,7863,XXDoliana_GRE_007,92018,2018-09-11,0,XXDoliana_GRE_007092018
7864,7864,XXDoliana_GRE_007,92018,2018-09-12,0,XXDoliana_GRE_007092018
7865,7865,XXDoliana_GRE_007,92018,2018-09-13,0,XXDoliana_GRE_007092018
7866,7866,XXDoliana_GRE_007,92018,2018-09-14,0,XXDoliana_GRE_007092018
7867,7867,XXDoliana_GRE_007,92018,2018-09-15,0,XXDoliana_GRE_007092018
7868,7868,XXDoliana_GRE_007,92018,2018-09-16,0,XXDoliana_GRE_007092018
7869,7869,XXDoliana_GRE_007,92018,2018-09-17,0,XXDoliana_GRE_007092018
7870,7870,XXDoliana_GRE_007,92018,2018-09-18,0,XXDoliana_GRE_007092018
7871,7871,XXDoliana_GRE_007,92018,2018-09-19,0,XXDoliana_GRE_007092018
7872,7872,XXDoliana_GRE_007,92018,2018-09-20,0,XXDoliana_GRE_007092018
7873,7873,XXDoliana_GRE_007,92018,2018-09-21,0,XXDoliana_GRE_007092018
7874,7874,XXDoliana_GRE_007,92018,2018-09-22,0,XXDoliana_GRE_007092018
7875,7875,XXDoliana_GRE_007,92018,2018-09-23,0,XXDoliana_GRE_007092018
7876,7876,XXDoliana_GRE_007,92018,2018-09-24,0,XXDoliana_GRE_007092018
7877,7877,XXDoliana_GRE_007,92018,2018-09-25,0,XXDoliana_GRE_007092018
7878,7878,XXDoliana_GRE_007,92018,2018-09-26,0,XXDoliana_GRE_007092018
7879,7879,XXDoliana_GRE_007,92018,2018-09-27,0,XXDoliana_GRE_007092018
7880,7880,XXDoliana_GRE_007,92018,2018-09-28,0,XXDoliana_GRE_007092018
7881,7881,XXDoliana_GRE_007,92018,2018-09-29,0,XXDoliana_GRE_007092018
7882,7882,XXDoliana_GRE_007,92018,2018-09-30,0,XXDoliana_GRE_007092018
7883,7883,XXDoliana_GRE_007,102016,2016-09-30,43,XXDoliana_GRE_007102016
7884,7884,XXDoliana_GRE_007,102016,2016-10-01,38,XXDoliana_GRE_007102016
7885,7885,XXDoliana_GRE_007,102016,2016-10-02,48,XXDoliana_GRE_007102016
7886,7886,XXDoliana_GRE_007,102016,2016-10-03,53,XXDoliana_GRE_007102016
7887,7887,XXDoliana_GRE_007,102016,2016-10-04,43,XXDoliana_GRE_007102016
7888,7888,XXDoliana_GRE_007,102016,2016-10-05,49,XXDoliana_GRE_007102016
7889,7889,XXDoliana_GRE_007,102016,2016-10-06,54,XXDoliana_GRE_007102016
7890,7890,XXDoliana_GRE_007,102016,2016-10-07,52,XXDoliana_GRE_007102016
7891,7891,XXDoliana_GRE_007,102016,2016-10-08,52,XXDoliana_GRE_007102016
7892,7892,XXDoliana_GRE_007,102016,2016-10-09,43,XXDoliana_GRE_007102016
7893,7893,XXDoliana_GRE_007,102016,2016-10-10,44,XXDoliana_GRE_007102016
7894,7894,XXDoliana_GRE_007,102016,2016-10-11,37,XXDoliana_GRE_007102016
7895,7895,XXDoliana_GRE_007,102016,2016-10-12,48,XXDoliana_GRE_007102016
7896,7896,XXDoliana_GRE_007,102016,2016-10-13,50,XXDoliana_GRE_007102016
7897,7897,XXDoliana_GRE_007,102016,2016-10-14,37,XXDoliana_GRE_007102016
7898,7898,XXDoliana_GRE_007,102016,2016-10-15,51,XXDoliana_GRE_007102016
7899,7899,XXDoliana_GRE_007,102016,2016-10-16,52,XXDoliana_GRE_007102016
7900,7900,XXDoliana_GRE_007,102016,2016-10-17,51,XXDoliana_GRE_007102016
7901,7901,XXDoliana_GRE_007,102016,2016-10-18,46,XXDoliana_GRE_007102016
7902,7902,XXDoliana_GRE_007,102016,2016-10-19,61,XXDoliana_GRE_007102016
7903,7903,XXDoliana_GRE_007,102016,2016-10-20,62,XXDoliana_GRE_007102016
7904,7904,XXDoliana_GRE_007,102016,2016-10-21,55,XXDoliana_GRE_007102016
7905,7905,XXDoliana_GRE_007,102016,2016-10-22,48,XXDoliana_GRE_007102016
7906,7906,XXDoliana_GRE_007,102016,2016-10-23,42,XXDoliana_GRE_007102016
7907,7907,XXDoliana_GRE_007,102016,2016-10-24,51,XXDoliana_GRE_007102016
7908,7908,XXDoliana_GRE_007,102016,2016-10-25,50,XXDoliana_GRE_007102016
7909,7909,XXDoliana_GRE_007,102016,2016-10-26,54,XXDoliana_GRE_007102016
7910,7910,XXDoliana_GRE_007,102016,2016-10-27,50,XXDoliana_GRE_007102016
7911,7911,XXDoliana_GRE_007,102016,2016-10-28,41,XXDoliana_GRE_007102016
7912,7912,XXDoliana_GRE_007,102016,2016-10-29,41,XXDoliana_GRE_007102016
7913,7913,XXDoliana_GRE_007,102016,2016-10-30,44,XXDoliana_GRE_007102016
7914,7914,XXDoliana_GRE_007,102016,2016-10-31,50,XXDoliana_GRE_007102016
7915,7915,XXElliniko-Hocky_GRE_016,12017,2016-12-31,459,XXElliniko-Hocky_GRE_016012017
7916,7916,XXElliniko-Hocky_GRE_016,12017,2017-01-01,489,XXElliniko-Hocky_GRE_016012017
7917,7917,XXElliniko-Hocky_GRE_016,12017,2017-01-02,502,XXElliniko-Hocky_GRE_016012017
7918,7918,XXElliniko-Hocky_GRE_016,12017,2017-01-03,539,XXElliniko-Hocky_GRE_016012017
7919,7919,XXElliniko-Hocky_GRE_016,12017,2017-01-04,529,XXElliniko-Hocky_GRE_016012017
7920,7920,XXElliniko-Hocky_GRE_016,12017,2017-01-05,504,XXElliniko-Hocky_GRE_016012017
7921,7921,XXElliniko-Hocky_GRE_016,12017,2017-01-06,485,XXElliniko-Hocky_GRE_016012017
7922,7922,XXElliniko-Hocky_GRE_016,12017,2017-01-07,498,XXElliniko-Hocky_GRE_016012017
7923,7923,XXElliniko-Hocky_GRE_016,12017,2017-01-08,464,XXElliniko-Hocky_GRE_016012017
7924,7924,XXElliniko-Hocky_GRE_016,12017,2017-01-09,502,XXElliniko-Hocky_GRE_016012017
7925,7925,XXElliniko-Hocky_GRE_016,12017,2017-01-10,508,XXElliniko-Hocky_GRE_016012017
7926,7926,XXElliniko-Hocky_GRE_016,12017,2017-01-11,509,XXElliniko-Hocky_GRE_016012017
7927,7927,XXElliniko-Hocky_GRE_016,12017,2017-01-12,492,XXElliniko-Hocky_GRE_016012017
7928,7928,XXElliniko-Hocky_GRE_016,12017,2017-01-13,503,XXElliniko-Hocky_GRE_016012017
7929,7929,XXElliniko-Hocky_GRE_016,12017,2017-01-14,486,XXElliniko-Hocky_GRE_016012017
7930,7930,XXElliniko-Hocky_GRE_016,12017,2017-01-15,457,XXElliniko-Hocky_GRE_016012017
7931,7931,XXElliniko-Hocky_GRE_016,12017,2017-01-16,508,XXElliniko-Hocky_GRE_016012017
7932,7932,XXElliniko-Hocky_GRE_016,12017,2017-01-17,513,XXElliniko-Hocky_GRE_016012017
7933,7933,XXElliniko-Hocky_GRE_016,12017,2017-01-18,504,XXElliniko-Hocky_GRE_016012017
7934,7934,XXElliniko-Hocky_GRE_016,12017,2017-01-19,556,XXElliniko-Hocky_GRE_016012017
7935,7935,XXElliniko-Hocky_GRE_016,12017,2017-01-20,543,XXElliniko-Hocky_GRE_016012017
7936,7936,XXElliniko-Hocky_GRE_016,12017,2017-01-21,515,XXElliniko-Hocky_GRE_016012017
7937,7937,XXElliniko-Hocky_GRE_016,12017,2017-01-22,489,XXElliniko-Hocky_GRE_016012017
7938,7938,XXElliniko-Hocky_GRE_016,12017,2017-01-23,520,XXElliniko-Hocky_GRE_016012017
7939,7939,XXElliniko-Hocky_GRE_016,12017,2017-01-24,516,XXElliniko-Hocky_GRE_016012017
7940,7940,XXElliniko-Hocky_GRE_016,12017,2017-01-25,539,XXElliniko-Hocky_GRE_016012017
7941,7941,XXElliniko-Hocky_GRE_016,12017,2017-01-26,521,XXElliniko-Hocky_GRE_016012017
7942,7942,XXElliniko-Hocky_GRE_016,12017,2017-01-27,509,XXElliniko-Hocky_GRE_016012017
7943,7943,XXElliniko-Hocky_GRE_016,12017,2017-01-28,502,XXElliniko-Hocky_GRE_016012017
7944,7944,XXElliniko-Hocky_GRE_016,12017,2017-01-29,485,XXElliniko-Hocky_GRE_016012017
7945,7945,XXElliniko-Hocky_GRE_016,12017,2017-01-30,542,XXElliniko-Hocky_GRE_016012017
7946,7946,XXFilipiada_GRE_019,12017,2016-12-31,0,XXFilipiada_GRE_019012017
7947,7947,XXFilipiada_GRE_019,12017,2017-01-01,0,XXFilipiada_GRE_019012017
7948,7948,XXFilipiada_GRE_019,12017,2017-01-02,0,XXFilipiada_GRE_019012017
7949,7949,XXFilipiada_GRE_019,12017,2017-01-03,0,XXFilipiada_GRE_019012017
7950,7950,XXFilipiada_GRE_019,12017,2017-01-04,0,XXFilipiada_GRE_019012017
7951,7951,XXFilipiada_GRE_019,12017,2017-01-05,0,XXFilipiada_GRE_019012017
7952,7952,XXFilipiada_GRE_019,12017,2017-01-06,0,XXFilipiada_GRE_019012017
7953,7953,XXFilipiada_GRE_019,12017,2017-01-07,0,XXFilipiada_GRE_019012017
7954,7954,XXFilipiada_GRE_019,12017,2017-01-08,0,XXFilipiada_GRE_019012017
7955,7955,XXFilipiada_GRE_019,12017,2017-01-09,0,XXFilipiada_GRE_019012017
7956,7956,XXFilipiada_GRE_019,12017,2017-01-10,0,XXFilipiada_GRE_019012017
7957,7957,XXFilipiada_GRE_019,12017,2017-01-11,0,XXFilipiada_GRE_019012017
7958,7958,XXFilipiada_GRE_019,12017,2017-01-12,0,XXFilipiada_GRE_019012017
7959,7959,XXFilipiada_GRE_019,12017,2017-01-13,1,XXFilipiada_GRE_019012017
7960,7960,XXFilipiada_GRE_019,12017,2017-01-14,0,XXFilipiada_GRE_019012017
7961,7961,XXFilipiada_GRE_019,12017,2017-01-15,0,XXFilipiada_GRE_019012017
7962,7962,XXFilipiada_GRE_019,12017,2017-01-16,1,XXFilipiada_GRE_019012017
7963,7963,XXFilipiada_GRE_019,12017,2017-01-17,0,XXFilipiada_GRE_019012017
7964,7964,XXFilipiada_GRE_019,12017,2017-01-18,0,XXFilipiada_GRE_019012017
7965,7965,XXFilipiada_GRE_019,12017,2017-01-19,0,XXFilipiada_GRE_019012017
7966,7966,XXFilipiada_GRE_019,12017,2017-01-20,0,XXFilipiada_GRE_019012017
7967,7967,XXFilipiada_GRE_019,12017,2017-01-21,0,XXFilipiada_GRE_019012017
7968,7968,XXFilipiada_GRE_019,12017,2017-01-22,0,XXFilipiada_GRE_019012017
7969,7969,XXFilipiada_GRE_019,12017,2017-01-23,0,XXFilipiada_GRE_019012017
7970,7970,XXFilipiada_GRE_019,12017,2017-01-24,0,XXFilipiada_GRE_019012017
7971,7971,XXFilipiada_GRE_019,12017,2017-01-25,0,XXFilipiada_GRE_019012017
7972,7972,XXFilipiada_GRE_019,12017,2017-01-26,0,XXFilipiada_GRE_019012017
7973,7973,XXFilipiada_GRE_019,12017,2017-01-27,0,XXFilipiada_GRE_019012017
7974,7974,XXFilipiada_GRE_019,12017,2017-01-28,6,XXFilipiada_GRE_019012017
7975,7975,XXFilipiada_GRE_019,12017,2017-01-29,0,XXFilipiada_GRE_019012017
7976,7976,XXFilipiada_GRE_019,12017,2017-01-30,0,XXFilipiada_GRE_019012017
7977,7977,XXFilipiada_GRE_019,22018,2018-03-01,0,XXFilipiada_GRE_019022018
7978,7978,XXFilipiada_GRE_019,22018,2018-03-02,0,XXFilipiada_GRE_019022018
7979,7979,XXFilipiada_GRE_019,22018,2018-03-03,0,XXFilipiada_GRE_019022018
7980,7980,XXFilipiada_GRE_019,22018,2018-03-04,0,XXFilipiada_GRE_019022018
7981,7981,XXFilipiada_GRE_019,22018,2018-03-05,0,XXFilipiada_GRE_019022018
7982,7982,XXFilipiada_GRE_019,22018,2018-03-06,0,XXFilipiada_GRE_019022018
7983,7983,XXFilipiada_GRE_019,22018,2018-03-07,0,XXFilipiada_GRE_019022018
7984,7984,XXFilipiada_GRE_019,22018,2018-03-08,0,XXFilipiada_GRE_019022018
7985,7985,XXFilipiada_GRE_019,22018,2018-03-09,0,XXFilipiada_GRE_019022018
7986,7986,XXFilipiada_GRE_019,22018,2018-03-10,0,XXFilipiada_GRE_019022018
7987,7987,XXFilipiada_GRE_019,22018,2018-03-11,0,XXFilipiada_GRE_019022018
7988,7988,XXFilipiada_GRE_019,22018,2018-03-12,0,XXFilipiada_GRE_019022018
7989,7989,XXFilipiada_GRE_019,22018,2018-03-13,0,XXFilipiada_GRE_019022018
7990,7990,XXFilipiada_GRE_019,22018,2018-03-14,0,XXFilipiada_GRE_019022018
7991,7991,XXFilipiada_GRE_019,22018,2018-03-15,0,XXFilipiada_GRE_019022018
7992,7992,XXFilipiada_GRE_019,22018,2018-03-16,0,XXFilipiada_GRE_019022018
7993,7993,XXFilipiada_GRE_019,22018,2018-03-17,0,XXFilipiada_GRE_019022018
7994,7994,XXFilipiada_GRE_019,22018,2018-03-18,0,XXFilipiada_GRE_019022018
7995,7995,XXFilipiada_GRE_019,22018,2018-03-19,0,XXFilipiada_GRE_019022018
