,campfilename,monthyear,date,total_clients,cmy,dupc
8260,XXIliadi_GRE_020,102016,10/3/2016,254,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-03
8261,XXIliadi_GRE_020,102016,10/4/2016,262,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-04
8262,XXIliadi_GRE_020,102016,10/5/2016,252,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-05
8263,XXIliadi_GRE_020,102016,10/6/2016,260,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-06
8264,XXIliadi_GRE_020,102016,10/7/2016,267,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-07
8265,XXIliadi_GRE_020,102016,10/8/2016,247,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-08
8266,XXIliadi_GRE_020,102016,10/9/2016,233,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-09
8267,XXIliadi_GRE_020,102016,10/10/2016,251,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-10
8268,XXIliadi_GRE_020,102016,10/11/2016,260,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-11
8269,XXIliadi_GRE_020,102016,10/12/2016,254,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-12
8270,XXIliadi_GRE_020,102016,10/13/2016,258,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-13
8271,XXIliadi_GRE_020,102016,10/14/2016,224,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-14
8272,XXIliadi_GRE_020,102016,10/15/2016,208,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-15
8273,XXIliadi_GRE_020,102016,10/16/2016,210,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-16
8274,XXIliadi_GRE_020,102016,10/17/2016,246,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-17
8275,XXIliadi_GRE_020,102016,10/18/2016,250,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-18
8276,XXIliadi_GRE_020,102016,10/19/2016,250,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-19
8277,XXIliadi_GRE_020,102016,10/20/2016,226,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-20
8278,XXIliadi_GRE_020,102016,10/21/2016,226,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-21
8279,XXIliadi_GRE_020,102016,10/22/2016,229,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-22
8280,XXIliadi_GRE_020,102016,10/23/2016,206,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-23
8281,XXIliadi_GRE_020,102016,10/24/2016,235,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-24
8282,XXIliadi_GRE_020,102016,10/25/2016,227,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-25
8283,XXIliadi_GRE_020,102016,10/26/2016,213,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-26
8284,XXIliadi_GRE_020,102016,10/27/2016,212,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-27
8285,XXIliadi_GRE_020,102016,10/28/2016,210,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-28
8286,XXIliadi_GRE_020,102016,10/29/2016,212,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-29
8287,XXIliadi_GRE_020,102016,10/30/2016,208,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-30
8288,XXIliadi_GRE_020,102016,10/31/2016,219,XXIliadi_GRE_020102016,XXIliadi_GRE_0202016-10-31
8289,XXKonitsa_GRE_026,12017,12/31/2016,5,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262016-12-31
8290,XXKonitsa_GRE_026,12017,1/1/2017,3,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-01
8291,XXKonitsa_GRE_026,12017,1/2/2017,3,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-02
8292,XXKonitsa_GRE_026,12017,1/3/2017,4,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-03
8293,XXKonitsa_GRE_026,12017,1/4/2017,2,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-04
8294,XXKonitsa_GRE_026,12017,1/5/2017,5,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-05
8295,XXKonitsa_GRE_026,12017,1/6/2017,4,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-06
8296,XXKonitsa_GRE_026,12017,1/7/2017,2,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-07
8297,XXKonitsa_GRE_026,12017,1/8/2017,3,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-08
8298,XXKonitsa_GRE_026,12017,1/9/2017,8,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-09
8299,XXKonitsa_GRE_026,12017,1/10/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-10
8300,XXKonitsa_GRE_026,12017,1/11/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-11
8301,XXKonitsa_GRE_026,12017,1/12/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-12
8302,XXKonitsa_GRE_026,12017,1/13/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-13
8303,XXKonitsa_GRE_026,12017,1/14/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-14
8304,XXKonitsa_GRE_026,12017,1/15/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-15
8305,XXKonitsa_GRE_026,12017,1/16/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-16
8306,XXKonitsa_GRE_026,12017,1/17/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-17
8307,XXKonitsa_GRE_026,12017,1/18/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-18
8308,XXKonitsa_GRE_026,12017,1/19/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-19
8309,XXKonitsa_GRE_026,12017,1/20/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-20
8310,XXKonitsa_GRE_026,12017,1/21/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-21
8311,XXKonitsa_GRE_026,12017,1/22/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-22
8312,XXKonitsa_GRE_026,12017,1/23/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-23
8313,XXKonitsa_GRE_026,12017,1/24/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-24
8314,XXKonitsa_GRE_026,12017,1/25/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-25
8315,XXKonitsa_GRE_026,12017,1/26/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-26
8316,XXKonitsa_GRE_026,12017,1/27/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-27
8317,XXKonitsa_GRE_026,12017,1/28/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-28
8318,XXKonitsa_GRE_026,12017,1/29/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-29
8319,XXKonitsa_GRE_026,12017,1/30/2017,0,XXKonitsa_GRE_026012017,XXKonitsa_GRE_0262017-01-30
8320,XXKonitsa_GRE_026,22018,1/31/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-01-31
8321,XXKonitsa_GRE_026,22018,2/1/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-01
8322,XXKonitsa_GRE_026,22018,2/2/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-02
8323,XXKonitsa_GRE_026,22018,2/3/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-03
8324,XXKonitsa_GRE_026,22018,2/4/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-04
8325,XXKonitsa_GRE_026,22018,2/5/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-05
8326,XXKonitsa_GRE_026,22018,2/6/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-06
8327,XXKonitsa_GRE_026,22018,2/7/2018,1,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-07
8328,XXKonitsa_GRE_026,22018,2/8/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-08
8329,XXKonitsa_GRE_026,22018,2/9/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-09
8330,XXKonitsa_GRE_026,22018,2/10/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-10
8331,XXKonitsa_GRE_026,22018,2/11/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-11
8332,XXKonitsa_GRE_026,22018,2/12/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-12
8333,XXKonitsa_GRE_026,22018,2/13/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-13
8334,XXKonitsa_GRE_026,22018,2/14/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-14
8335,XXKonitsa_GRE_026,22018,2/15/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-15
8336,XXKonitsa_GRE_026,22018,2/16/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-16
8337,XXKonitsa_GRE_026,22018,2/17/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-17
8338,XXKonitsa_GRE_026,22018,2/18/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-18
8339,XXKonitsa_GRE_026,22018,2/19/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-19
8340,XXKonitsa_GRE_026,22018,2/20/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-20
8341,XXKonitsa_GRE_026,22018,2/21/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-21
8342,XXKonitsa_GRE_026,22018,2/22/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-22
8343,XXKonitsa_GRE_026,22018,2/23/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-23
8344,XXKonitsa_GRE_026,22018,2/24/2018,1,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-24
8345,XXKonitsa_GRE_026,22018,2/25/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-25
8346,XXKonitsa_GRE_026,22018,2/26/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-26
8347,XXKonitsa_GRE_026,22018,2/27/2018,0,XXKonitsa_GRE_026022018,XXKonitsa_GRE_0262018-02-27
8348,XXKonitsa_GRE_026,32018,3/1/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-01
8349,XXKonitsa_GRE_026,32018,3/2/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-02
8350,XXKonitsa_GRE_026,32018,3/3/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-03
8351,XXKonitsa_GRE_026,32018,3/4/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-04
8352,XXKonitsa_GRE_026,32018,3/5/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-05
8353,XXKonitsa_GRE_026,32018,3/6/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-06
8354,XXKonitsa_GRE_026,32018,3/7/2018,1,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-07
8355,XXKonitsa_GRE_026,32018,3/8/2018,1,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-08
8356,XXKonitsa_GRE_026,32018,3/9/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-09
8357,XXKonitsa_GRE_026,32018,3/10/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-10
8358,XXKonitsa_GRE_026,32018,3/11/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-11
8359,XXKonitsa_GRE_026,32018,3/12/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-12
8360,XXKonitsa_GRE_026,32018,3/13/2018,1,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-13
8361,XXKonitsa_GRE_026,32018,3/14/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-14
8362,XXKonitsa_GRE_026,32018,3/15/2018,2,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-15
8363,XXKonitsa_GRE_026,32018,3/16/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-16
8364,XXKonitsa_GRE_026,32018,3/17/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-17
8365,XXKonitsa_GRE_026,32018,3/18/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-18
8366,XXKonitsa_GRE_026,32018,3/19/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-19
8367,XXKonitsa_GRE_026,32018,3/20/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-20
8368,XXKonitsa_GRE_026,32018,3/21/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-21
8369,XXKonitsa_GRE_026,32018,3/22/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-22
8370,XXKonitsa_GRE_026,32018,3/23/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-23
8371,XXKonitsa_GRE_026,32018,3/24/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-24
8372,XXKonitsa_GRE_026,32018,3/25/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-25
8373,XXKonitsa_GRE_026,32018,3/26/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-26
8374,XXKonitsa_GRE_026,32018,3/27/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-27
8375,XXKonitsa_GRE_026,32018,3/28/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-28
8376,XXKonitsa_GRE_026,32018,3/29/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-29
8377,XXKonitsa_GRE_026,32018,3/30/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-30
8378,XXKonitsa_GRE_026,32018,3/31/2018,0,XXKonitsa_GRE_026032018,XXKonitsa_GRE_0262018-03-31
8379,XXKonitsa_GRE_026,42018,4/1/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-01
8380,XXKonitsa_GRE_026,42018,4/2/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-02
8381,XXKonitsa_GRE_026,42018,4/3/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-03
8382,XXKonitsa_GRE_026,42018,4/4/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-04
8383,XXKonitsa_GRE_026,42018,4/5/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-05
8384,XXKonitsa_GRE_026,42018,4/6/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-06
8385,XXKonitsa_GRE_026,42018,4/7/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-07
8386,XXKonitsa_GRE_026,42018,4/8/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-08
8387,XXKonitsa_GRE_026,42018,4/9/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-09
8388,XXKonitsa_GRE_026,42018,4/10/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-10
8389,XXKonitsa_GRE_026,42018,4/11/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-11
8390,XXKonitsa_GRE_026,42018,4/12/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-12
8391,XXKonitsa_GRE_026,42018,4/13/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-13
8392,XXKonitsa_GRE_026,42018,4/14/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-14
8393,XXKonitsa_GRE_026,42018,4/15/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-15
8394,XXKonitsa_GRE_026,42018,4/16/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-16
8395,XXKonitsa_GRE_026,42018,4/17/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-17
8396,XXKonitsa_GRE_026,42018,4/18/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-18
8397,XXKonitsa_GRE_026,42018,4/19/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-19
8398,XXKonitsa_GRE_026,42018,4/20/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-20
8399,XXKonitsa_GRE_026,42018,4/21/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-21
8400,XXKonitsa_GRE_026,42018,4/22/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-22
8401,XXKonitsa_GRE_026,42018,4/23/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-23
8402,XXKonitsa_GRE_026,42018,4/24/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-24
8403,XXKonitsa_GRE_026,42018,4/25/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-25
8404,XXKonitsa_GRE_026,42018,4/26/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-26
8405,XXKonitsa_GRE_026,42018,4/27/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-27
8406,XXKonitsa_GRE_026,42018,4/28/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-28
8407,XXKonitsa_GRE_026,42018,4/29/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-29
8408,XXKonitsa_GRE_026,42018,4/30/2018,0,XXKonitsa_GRE_026042018,XXKonitsa_GRE_0262018-04-30
8409,XXKonitsa_GRE_026,52018,5/1/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-01
8410,XXKonitsa_GRE_026,52018,5/2/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-02
8411,XXKonitsa_GRE_026,52018,5/3/2018,1,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-03
8412,XXKonitsa_GRE_026,52018,5/4/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-04
8413,XXKonitsa_GRE_026,52018,5/5/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-05
8414,XXKonitsa_GRE_026,52018,5/6/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-06
8415,XXKonitsa_GRE_026,52018,5/7/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-07
8416,XXKonitsa_GRE_026,52018,5/8/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-08
8417,XXKonitsa_GRE_026,52018,5/9/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-09
8418,XXKonitsa_GRE_026,52018,5/10/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-10
8419,XXKonitsa_GRE_026,52018,5/11/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-11
8420,XXKonitsa_GRE_026,52018,5/12/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-12
8421,XXKonitsa_GRE_026,52018,5/13/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-13
8422,XXKonitsa_GRE_026,52018,5/14/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-14
8423,XXKonitsa_GRE_026,52018,5/15/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-15
8424,XXKonitsa_GRE_026,52018,5/16/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-16
8425,XXKonitsa_GRE_026,52018,5/17/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-17
8426,XXKonitsa_GRE_026,52018,5/18/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-18
8427,XXKonitsa_GRE_026,52018,5/19/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-19
8428,XXKonitsa_GRE_026,52018,5/20/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-20
8429,XXKonitsa_GRE_026,52018,5/21/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-21
8430,XXKonitsa_GRE_026,52018,5/22/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-22
8431,XXKonitsa_GRE_026,52018,5/23/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-23
8432,XXKonitsa_GRE_026,52018,5/24/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-24
8433,XXKonitsa_GRE_026,52018,5/25/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-25
8434,XXKonitsa_GRE_026,52018,5/26/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-26
8435,XXKonitsa_GRE_026,52018,5/27/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-27
8436,XXKonitsa_GRE_026,52018,5/28/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-28
8437,XXKonitsa_GRE_026,52018,5/29/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-29
8438,XXKonitsa_GRE_026,52018,5/30/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-30
8439,XXKonitsa_GRE_026,52018,5/31/2018,0,XXKonitsa_GRE_026052018,XXKonitsa_GRE_0262018-05-31
8440,XXKonitsa_GRE_026,62017,5/31/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-05-31
8441,XXKonitsa_GRE_026,62017,6/1/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-01
8442,XXKonitsa_GRE_026,62017,6/2/2017,1,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-02
8443,XXKonitsa_GRE_026,62017,6/3/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-03
8444,XXKonitsa_GRE_026,62017,6/4/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-04
8445,XXKonitsa_GRE_026,62017,6/5/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-05
8446,XXKonitsa_GRE_026,62017,6/6/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-06
8447,XXKonitsa_GRE_026,62017,6/7/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-07
8448,XXKonitsa_GRE_026,62017,6/8/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-08
8449,XXKonitsa_GRE_026,62017,6/9/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-09
8450,XXKonitsa_GRE_026,62017,6/10/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-10
8451,XXKonitsa_GRE_026,62017,6/11/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-11
8452,XXKonitsa_GRE_026,62017,6/12/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-12
8453,XXKonitsa_GRE_026,62017,6/13/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-13
8454,XXKonitsa_GRE_026,62017,6/14/2017,1,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-14
8455,XXKonitsa_GRE_026,62017,6/15/2017,1,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-15
8456,XXKonitsa_GRE_026,62017,6/16/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-16
8457,XXKonitsa_GRE_026,62017,6/17/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-17
8458,XXKonitsa_GRE_026,62017,6/18/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-18
8459,XXKonitsa_GRE_026,62017,6/19/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-19
8460,XXKonitsa_GRE_026,62017,6/20/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-20
8461,XXKonitsa_GRE_026,62017,6/21/2017,1,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-21
8462,XXKonitsa_GRE_026,62017,6/22/2017,1,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-22
8463,XXKonitsa_GRE_026,62017,6/23/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-23
8464,XXKonitsa_GRE_026,62017,6/24/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-24
8465,XXKonitsa_GRE_026,62017,6/25/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-25
8466,XXKonitsa_GRE_026,62017,6/26/2017,0,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-26
8467,XXKonitsa_GRE_026,62017,6/27/2017,3,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-27
8468,XXKonitsa_GRE_026,62017,6/28/2017,1,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-28
8469,XXKonitsa_GRE_026,62017,6/29/2017,1,XXKonitsa_GRE_026062017,XXKonitsa_GRE_0262017-06-29
8470,XXKonitsa_GRE_026,62018,6/1/2018,0,XXKonitsa_GRE_026062018,XXKonitsa_GRE_0262018-06-01
8471,XXKonitsa_GRE_026,62018,6/2/2018,0,XXKonitsa_GRE_026062018,XXKonitsa_GRE_0262018-06-02
8472,XXKonitsa_GRE_026,62018,6/3/2018,0,XXKonitsa_GRE_026062018,XXKonitsa_GRE_0262018-06-03
8473,XXKonitsa_GRE_026,62018,6/4/2018,0,XXKonitsa_GRE_026062018,XXKonitsa_GRE_0262018-06-04
8474,XXKonitsa_GRE_026,62018,6/5/2018,0,XXKonitsa_GRE_026062018,XXKonitsa_GRE_0262018-06-05
8475,XXKonitsa_GRE_026,62018,6/6/2018,0,XXKonitsa_GRE_026062018,XXKonitsa_GRE_0262018-06-06
