,campfilename,monthyear,appcat,totalusagekb,usageperc,cmy
1500,Kikinda_SRB_007,12018,Gaming,276229,0,Kikinda_SRB_007012018
1501,Kikinda_SRB_007,12018,News,147924,0,Kikinda_SRB_007012018
1502,Kikinda_SRB_007,12018,Blogging,107034,0,Kikinda_SRB_007012018
1503,Kikinda_SRB_007,12018,Sports,79460,0,Kikinda_SRB_007012018
1504,Kikinda_SRB_007,12018,VoIP & video conferencing,70706,0,Kikinda_SRB_007012018
1505,Kikinda_SRB_007,12018,P2P,27996,0,Kikinda_SRB_007012018
1506,Kikinda_SRB_007,12018,Photo sharing,20701,0,Kikinda_SRB_007012018
1507,Kikinda_SRB_007,12018,Online backup,14196,0,Kikinda_SRB_007012018
1508,Kikinda_SRB_007,12018,Security,4833,0,Kikinda_SRB_007012018
1509,Kikinda_SRB_007,12018,Web file sharing,6,0,Kikinda_SRB_007012018
1510,Kikinda_SRB_007,12018,Remote monitoring & management,5,0,Kikinda_SRB_007012018
1511,Kikinda_SRB_007,22018,Video,856628034,53,Kikinda_SRB_007022018
1512,Kikinda_SRB_007,22018,Other,524781195,32,Kikinda_SRB_007022018
1513,Kikinda_SRB_007,22018,Social web,197515303,12,Kikinda_SRB_007022018
1514,Kikinda_SRB_007,22018,Music,3682947,0,Kikinda_SRB_007022018
1515,Kikinda_SRB_007,22018,Advertising,2744971,0,Kikinda_SRB_007022018
1516,Kikinda_SRB_007,22018,Software & anti-virus updates,2105451,0,Kikinda_SRB_007022018
1517,Kikinda_SRB_007,22018,Email,1274415,0,Kikinda_SRB_007022018
1518,Kikinda_SRB_007,22018,Productivity,1068652,0,Kikinda_SRB_007022018
1519,Kikinda_SRB_007,22018,Gaming,319585,0,Kikinda_SRB_007022018
1520,Kikinda_SRB_007,22018,Photo sharing,128631,0,Kikinda_SRB_007022018
1521,Kikinda_SRB_007,22018,Blogging,122996,0,Kikinda_SRB_007022018
1522,Kikinda_SRB_007,22018,News,109947,0,Kikinda_SRB_007022018
1523,Kikinda_SRB_007,22018,VoIP & video conferencing,79911,0,Kikinda_SRB_007022018
1524,Kikinda_SRB_007,22018,File sharing,56939,0,Kikinda_SRB_007022018
1525,Kikinda_SRB_007,22018,P2P,38137,0,Kikinda_SRB_007022018
1526,Kikinda_SRB_007,22018,Online backup,25577,0,Kikinda_SRB_007022018
1527,Kikinda_SRB_007,22018,Sports,16450,0,Kikinda_SRB_007022018
1528,Kikinda_SRB_007,22018,Security,6959,0,Kikinda_SRB_007022018
1529,Kikinda_SRB_007,22018,Remote monitoring & management,565,0,Kikinda_SRB_007022018
1530,Kikinda_SRB_007,22018,Business management,53,0,Kikinda_SRB_007022018
1531,Kikinda_SRB_007,22018,Web file sharing,0,0,Kikinda_SRB_007022018
1532,Kikinda_SRB_007,32018,Video,852204647,50,Kikinda_SRB_007032018
1533,Kikinda_SRB_007,32018,Other,596581359,35,Kikinda_SRB_007032018
1534,Kikinda_SRB_007,32018,Social web,221023310,13,Kikinda_SRB_007032018
1535,Kikinda_SRB_007,32018,Software & anti-virus updates,8298547,0,Kikinda_SRB_007032018
1536,Kikinda_SRB_007,32018,Productivity,3860162,0,Kikinda_SRB_007032018
1537,Kikinda_SRB_007,32018,Advertising,3091006,0,Kikinda_SRB_007032018
1538,Kikinda_SRB_007,32018,Music,2460347,0,Kikinda_SRB_007032018
1539,Kikinda_SRB_007,32018,Email,1072563,0,Kikinda_SRB_007032018
1540,Kikinda_SRB_007,32018,Gaming,332899,0,Kikinda_SRB_007032018
1541,Kikinda_SRB_007,32018,News,231973,0,Kikinda_SRB_007032018
1542,Kikinda_SRB_007,32018,VoIP & video conferencing,137652,0,Kikinda_SRB_007032018
1543,Kikinda_SRB_007,32018,Photo sharing,134722,0,Kikinda_SRB_007032018
1544,Kikinda_SRB_007,32018,P2P,122882,0,Kikinda_SRB_007032018
1545,Kikinda_SRB_007,32018,Blogging,71916,0,Kikinda_SRB_007032018
1546,Kikinda_SRB_007,32018,Sports,67575,0,Kikinda_SRB_007032018
1547,Kikinda_SRB_007,32018,File sharing,31767,0,Kikinda_SRB_007032018
1548,Kikinda_SRB_007,32018,Online backup,20266,0,Kikinda_SRB_007032018
1549,Kikinda_SRB_007,32018,Security,14241,0,Kikinda_SRB_007032018
1550,Kikinda_SRB_007,32018,Cloud services,221,0,Kikinda_SRB_007032018
1551,Kikinda_SRB_007,32018,Business management,59,0,Kikinda_SRB_007032018
1552,Kikinda_SRB_007,32018,Web payments,20,0,Kikinda_SRB_007032018
1553,Kikinda_SRB_007,32018,Web file sharing,9,0,Kikinda_SRB_007032018
1554,Kikinda_SRB_007,32018,Remote monitoring & management,3,0,Kikinda_SRB_007032018
1555,Kikinda_SRB_007,92018,Other,674160826,37,Kikinda_SRB_007092018
1556,Kikinda_SRB_007,92018,Video,554447584,30,Kikinda_SRB_007092018
1557,Kikinda_SRB_007,92018,Social web,553942945,30,Kikinda_SRB_007092018
1558,Kikinda_SRB_007,92018,Software & anti-virus updates,18488036,1,Kikinda_SRB_007092018
1559,Kikinda_SRB_007,92018,Music,5837159,0,Kikinda_SRB_007092018
1560,Kikinda_SRB_007,92018,Advertising,5398879,0,Kikinda_SRB_007092018
1561,Kikinda_SRB_007,92018,Email,1841709,0,Kikinda_SRB_007092018
1562,Kikinda_SRB_007,92018,Productivity,932986,0,Kikinda_SRB_007092018
1563,Kikinda_SRB_007,92018,File sharing,495756,0,Kikinda_SRB_007092018
1564,Kikinda_SRB_007,92018,P2P,266379,0,Kikinda_SRB_007092018
1565,Kikinda_SRB_007,92018,VoIP & video conferencing,163084,0,Kikinda_SRB_007092018
1566,Kikinda_SRB_007,92018,Gaming,159604,0,Kikinda_SRB_007092018
1567,Kikinda_SRB_007,92018,Sports,112929,0,Kikinda_SRB_007092018
1568,Kikinda_SRB_007,92018,Blogging,99279,0,Kikinda_SRB_007092018
1569,Kikinda_SRB_007,92018,News,64084,0,Kikinda_SRB_007092018
1570,Kikinda_SRB_007,92018,Online backup,36479,0,Kikinda_SRB_007092018
1571,Kikinda_SRB_007,92018,Security,28893,0,Kikinda_SRB_007092018
1572,Kikinda_SRB_007,92018,Photo sharing,21724,0,Kikinda_SRB_007092018
1573,Kikinda_SRB_007,92018,Web payments,3136,0,Kikinda_SRB_007092018
1574,Kikinda_SRB_007,92018,Web file sharing,529,0,Kikinda_SRB_007092018
1575,Kikinda_SRB_007,92018,Business management,69,0,Kikinda_SRB_007092018
1576,Kikinda_SRB_007,92018,Remote monitoring & management,66,0,Kikinda_SRB_007092018
1577,Kos_GRE_027,12017,Video,1257213146,58,Kos_GRE_027012017
1578,Kos_GRE_027,12017,Other,633062476,29,Kos_GRE_027012017
1579,Kos_GRE_027,12017,Social web,253721307,11,Kos_GRE_027012017
1580,Kos_GRE_027,12017,Music,7286369,0,Kos_GRE_027012017
1581,Kos_GRE_027,12017,VoIP & video conferencing,1884857,0,Kos_GRE_027012017
1582,Kos_GRE_027,12017,Email,1120907,0,Kos_GRE_027012017
1583,Kos_GRE_027,12017,Software & anti-virus updates,608521,0,Kos_GRE_027012017
1584,Kos_GRE_027,12017,File sharing,424406,0,Kos_GRE_027012017
1585,Kos_GRE_027,12017,Blogging,157587,0,Kos_GRE_027012017
1586,Kos_GRE_027,12017,Photo sharing,98600,0,Kos_GRE_027012017
1587,Kos_GRE_027,12017,News,93233,0,Kos_GRE_027012017
1588,Kos_GRE_027,12017,P2P,41503,0,Kos_GRE_027012017
1589,Kos_GRE_027,12017,Productivity,27078,0,Kos_GRE_027012017
1590,Kos_GRE_027,12017,Gaming,18396,0,Kos_GRE_027012017
1591,Kos_GRE_027,12017,Sports,8490,0,Kos_GRE_027012017
1592,Kos_GRE_027,12017,Remote monitoring & management,8072,0,Kos_GRE_027012017
1593,Kos_GRE_027,12017,Online backup,1434,0,Kos_GRE_027012017
1594,Kos_GRE_027,12017,Web file sharing,15,0,Kos_GRE_027012017
1595,Kos_GRE_027,22018,Video,554997999,43,Kos_GRE_027022018
1596,Kos_GRE_027,22018,Other,523993295,40,Kos_GRE_027022018
1597,Kos_GRE_027,22018,Social web,182056829,14,Kos_GRE_027022018
1598,Kos_GRE_027,22018,Music,22309964,1,Kos_GRE_027022018
1599,Kos_GRE_027,22018,Advertising,3368164,0,Kos_GRE_027022018
1600,Kos_GRE_027,22018,Email,862300,0,Kos_GRE_027022018
1601,Kos_GRE_027,22018,File sharing,435501,0,Kos_GRE_027022018
1602,Kos_GRE_027,22018,Software & anti-virus updates,384382,0,Kos_GRE_027022018
1603,Kos_GRE_027,22018,P2P,315804,0,Kos_GRE_027022018
1604,Kos_GRE_027,22018,Blogging,125672,0,Kos_GRE_027022018
1605,Kos_GRE_027,22018,VoIP & video conferencing,121447,0,Kos_GRE_027022018
1606,Kos_GRE_027,22018,Online backup,56428,0,Kos_GRE_027022018
1607,Kos_GRE_027,22018,Photo sharing,33172,0,Kos_GRE_027022018
1608,Kos_GRE_027,22018,Productivity,21425,0,Kos_GRE_027022018
1609,Kos_GRE_027,22018,News,20271,0,Kos_GRE_027022018
1610,Kos_GRE_027,22018,Sports,4783,0,Kos_GRE_027022018
1611,Kos_GRE_027,22018,Security,4517,0,Kos_GRE_027022018
1612,Kos_GRE_027,22018,Gaming,3352,0,Kos_GRE_027022018
1613,Kos_GRE_027,22018,Web payments,144,0,Kos_GRE_027022018
1614,Kos_GRE_027,22018,Cloud services,92,0,Kos_GRE_027022018
1615,Kos_GRE_027,22018,Web file sharing,48,0,Kos_GRE_027022018
1616,Kos_GRE_027,22018,Business management,40,0,Kos_GRE_027022018
1617,Kos_GRE_027,22018,Remote monitoring & management,7,0,Kos_GRE_027022018
1618,Kos_GRE_027,42018,Other,663012686,40,Kos_GRE_027042018
1619,Kos_GRE_027,42018,Video,602666709,36,Kos_GRE_027042018
1620,Kos_GRE_027,42018,Social web,293979055,18,Kos_GRE_027042018
1621,Kos_GRE_027,42018,Music,66579070,4,Kos_GRE_027042018
1622,Kos_GRE_027,42018,Advertising,4251388,0,Kos_GRE_027042018
1623,Kos_GRE_027,42018,Email,1011211,0,Kos_GRE_027042018
1624,Kos_GRE_027,42018,File sharing,583685,0,Kos_GRE_027042018
1625,Kos_GRE_027,42018,VoIP & video conferencing,377268,0,Kos_GRE_027042018
1626,Kos_GRE_027,42018,Online backup,146400,0,Kos_GRE_027042018
1627,Kos_GRE_027,42018,Blogging,109784,0,Kos_GRE_027042018
1628,Kos_GRE_027,42018,P2P,68263,0,Kos_GRE_027042018
1629,Kos_GRE_027,42018,News,26128,0,Kos_GRE_027042018
1630,Kos_GRE_027,42018,Photo sharing,21938,0,Kos_GRE_027042018
1631,Kos_GRE_027,42018,Productivity,20297,0,Kos_GRE_027042018
1632,Kos_GRE_027,42018,Software & anti-virus updates,13014,0,Kos_GRE_027042018
1633,Kos_GRE_027,42018,Gaming,11340,0,Kos_GRE_027042018
1634,Kos_GRE_027,42018,Security,10869,0,Kos_GRE_027042018
1635,Kos_GRE_027,42018,Remote monitoring & management,837,0,Kos_GRE_027042018
1636,Kos_GRE_027,42018,Web payments,303,0,Kos_GRE_027042018
1637,Kos_GRE_027,42018,Cloud services,72,0,Kos_GRE_027042018
1638,Kos_GRE_027,42018,Web file sharing,46,0,Kos_GRE_027042018
1639,Kos_GRE_027,42018,Sports,46,0,Kos_GRE_027042018
1640,Kos_GRE_027,52018,Other,649526499,38,Kos_GRE_027052018
1641,Kos_GRE_027,52018,Video,646690546,38,Kos_GRE_027052018
1642,Kos_GRE_027,52018,Social web,307649504,18,Kos_GRE_027052018
1643,Kos_GRE_027,52018,Music,66324808,3,Kos_GRE_027052018
1644,Kos_GRE_027,52018,Advertising,5918535,0,Kos_GRE_027052018
1645,Kos_GRE_027,52018,Email,993728,0,Kos_GRE_027052018
1646,Kos_GRE_027,52018,File sharing,727336,0,Kos_GRE_027052018
1647,Kos_GRE_027,52018,VoIP & video conferencing,231537,0,Kos_GRE_027052018
1648,Kos_GRE_027,52018,Online backup,153717,0,Kos_GRE_027052018
1649,Kos_GRE_027,52018,Blogging,96472,0,Kos_GRE_027052018
1650,Kos_GRE_027,52018,P2P,86642,0,Kos_GRE_027052018
1651,Kos_GRE_027,52018,Productivity,44456,0,Kos_GRE_027052018
1652,Kos_GRE_027,52018,Photo sharing,22597,0,Kos_GRE_027052018
1653,Kos_GRE_027,52018,News,20879,0,Kos_GRE_027052018
1654,Kos_GRE_027,52018,Security,17360,0,Kos_GRE_027052018
1655,Kos_GRE_027,52018,Software & anti-virus updates,4776,0,Kos_GRE_027052018
1656,Kos_GRE_027,52018,Gaming,4009,0,Kos_GRE_027052018
1657,Kos_GRE_027,52018,Web payments,712,0,Kos_GRE_027052018
1658,Kos_GRE_027,52018,Cloud services,294,0,Kos_GRE_027052018
1659,Kos_GRE_027,52018,Sports,87,0,Kos_GRE_027052018
1660,Kos_GRE_027,52018,Web file sharing,29,0,Kos_GRE_027052018
1661,Kos_GRE_027,52018,Remote monitoring & management,13,0,Kos_GRE_027052018
1662,Kos_GRE_027,62017,Video,455491427,43,Kos_GRE_027062017
1663,Kos_GRE_027,62017,Other,378023844,35,Kos_GRE_027062017
1664,Kos_GRE_027,62017,Social web,202217167,19,Kos_GRE_027062017
1665,Kos_GRE_027,62017,Music,14559488,1,Kos_GRE_027062017
1666,Kos_GRE_027,62017,Software & anti-virus updates,3221876,0,Kos_GRE_027062017
1667,Kos_GRE_027,62017,Email,1394472,0,Kos_GRE_027062017
1668,Kos_GRE_027,62017,File sharing,970485,0,Kos_GRE_027062017
1669,Kos_GRE_027,62017,VoIP & video conferencing,402163,0,Kos_GRE_027062017
1670,Kos_GRE_027,62017,Blogging,141281,0,Kos_GRE_027062017
1671,Kos_GRE_027,62017,P2P,130117,0,Kos_GRE_027062017
1672,Kos_GRE_027,62017,Productivity,127370,0,Kos_GRE_027062017
1673,Kos_GRE_027,62017,Sports,43932,0,Kos_GRE_027062017
1674,Kos_GRE_027,62017,News,43579,0,Kos_GRE_027062017
1675,Kos_GRE_027,62017,Photo sharing,37208,0,Kos_GRE_027062017
1676,Kos_GRE_027,62017,Gaming,11974,0,Kos_GRE_027062017
1677,Kos_GRE_027,62017,Online backup,7311,0,Kos_GRE_027062017
1678,Kos_GRE_027,62017,Business management,79,0,Kos_GRE_027062017
1679,Kos_GRE_027,62017,Web file sharing,36,0,Kos_GRE_027062017
1680,Kos_GRE_027,62017,Remote monitoring & management,15,0,Kos_GRE_027062017
1681,Kos_GRE_027,62018,Other,620662217,39,Kos_GRE_027062018
1682,Kos_GRE_027,62018,Video,560961660,35,Kos_GRE_027062018
1683,Kos_GRE_027,62018,Social web,318302513,20,Kos_GRE_027062018
1684,Kos_GRE_027,62018,Music,64698972,4,Kos_GRE_027062018
1685,Kos_GRE_027,62018,Advertising,5729078,0,Kos_GRE_027062018
1686,Kos_GRE_027,62018,Email,849810,0,Kos_GRE_027062018
1687,Kos_GRE_027,62018,File sharing,677065,0,Kos_GRE_027062018
1688,Kos_GRE_027,62018,VoIP & video conferencing,232505,0,Kos_GRE_027062018
1689,Kos_GRE_027,62018,Online backup,176499,0,Kos_GRE_027062018
1690,Kos_GRE_027,62018,P2P,102007,0,Kos_GRE_027062018
1691,Kos_GRE_027,62018,Blogging,101604,0,Kos_GRE_027062018
1692,Kos_GRE_027,62018,Productivity,69408,0,Kos_GRE_027062018
1693,Kos_GRE_027,62018,News,48534,0,Kos_GRE_027062018
1694,Kos_GRE_027,62018,Photo sharing,33521,0,Kos_GRE_027062018
1695,Kos_GRE_027,62018,Software & anti-virus updates,32855,0,Kos_GRE_027062018
1696,Kos_GRE_027,62018,Security,22449,0,Kos_GRE_027062018
1697,Kos_GRE_027,62018,Gaming,8712,0,Kos_GRE_027062018
1698,Kos_GRE_027,62018,Sports,1136,0,Kos_GRE_027062018
1699,Kos_GRE_027,62018,Cloud services,120,0,Kos_GRE_027062018
1700,Kos_GRE_027,62018,Web payments,94,0,Kos_GRE_027062018
1701,Kos_GRE_027,62018,Remote monitoring & management,31,0,Kos_GRE_027062018
1702,Kos_GRE_027,62018,Web file sharing,28,0,Kos_GRE_027062018
1703,Kos_GRE_027,62018,Business management,3,0,Kos_GRE_027062018
1704,Kos_GRE_027,72018,Other,719515125,43,Kos_GRE_027072018
1705,Kos_GRE_027,72018,Video,497853272,29,Kos_GRE_027072018
1706,Kos_GRE_027,72018,Social web,349144742,20,Kos_GRE_027072018
1707,Kos_GRE_027,72018,Music,88075091,5,Kos_GRE_027072018
1708,Kos_GRE_027,72018,Advertising,6240407,0,Kos_GRE_027072018
1709,Kos_GRE_027,72018,Software & anti-virus updates,974996,0,Kos_GRE_027072018
1710,Kos_GRE_027,72018,Email,920881,0,Kos_GRE_027072018
1711,Kos_GRE_027,72018,Blogging,491139,0,Kos_GRE_027072018
1712,Kos_GRE_027,72018,File sharing,255015,0,Kos_GRE_027072018
1713,Kos_GRE_027,72018,Online backup,234748,0,Kos_GRE_027072018
1714,Kos_GRE_027,72018,VoIP & video conferencing,211776,0,Kos_GRE_027072018
1715,Kos_GRE_027,72018,P2P,76025,0,Kos_GRE_027072018
1716,Kos_GRE_027,72018,News,59549,0,Kos_GRE_027072018
1717,Kos_GRE_027,72018,Productivity,47916,0,Kos_GRE_027072018
1718,Kos_GRE_027,72018,Photo sharing,45625,0,Kos_GRE_027072018
1719,Kos_GRE_027,72018,Security,29800,0,Kos_GRE_027072018
1720,Kos_GRE_027,72018,Web payments,8095,0,Kos_GRE_027072018
1721,Kos_GRE_027,72018,Gaming,2110,0,Kos_GRE_027072018
1722,Kos_GRE_027,72018,Cloud services,763,0,Kos_GRE_027072018
1723,Kos_GRE_027,72018,Remote monitoring & management,320,0,Kos_GRE_027072018
1724,Kos_GRE_027,72018,Sports,311,0,Kos_GRE_027072018
1725,Kos_GRE_027,72018,Web file sharing,306,0,Kos_GRE_027072018
1726,Kos_GRE_027,92018,Other,558355035,50,Kos_GRE_027092018
1727,Kos_GRE_027,92018,Video,249413225,22,Kos_GRE_027092018
1728,Kos_GRE_027,92018,Social web,227922221,20,Kos_GRE_027092018
1729,Kos_GRE_027,92018,Music,54355273,4,Kos_GRE_027092018
1730,Kos_GRE_027,92018,Online backup,5715966,0,Kos_GRE_027092018
1731,Kos_GRE_027,92018,Advertising,1750510,0,Kos_GRE_027092018
1732,Kos_GRE_027,92018,Email,1190645,0,Kos_GRE_027092018
1733,Kos_GRE_027,92018,Software & anti-virus updates,309034,0,Kos_GRE_027092018
1734,Kos_GRE_027,92018,Blogging,194541,0,Kos_GRE_027092018
1735,Kos_GRE_027,92018,P2P,176427,0,Kos_GRE_027092018
1736,Kos_GRE_027,92018,File sharing,168314,0,Kos_GRE_027092018
1737,Kos_GRE_027,92018,VoIP & video conferencing,130101,0,Kos_GRE_027092018
1738,Kos_GRE_027,92018,Productivity,78187,0,Kos_GRE_027092018
1739,Kos_GRE_027,92018,Security,35437,0,Kos_GRE_027092018
1740,Kos_GRE_027,92018,News,19461,0,Kos_GRE_027092018
1741,Kos_GRE_027,92018,Photo sharing,16694,0,Kos_GRE_027092018
1742,Kos_GRE_027,92018,Gaming,16292,0,Kos_GRE_027092018
1743,Kos_GRE_027,92018,Web payments,3424,0,Kos_GRE_027092018
1744,Kos_GRE_027,92018,Sports,2113,0,Kos_GRE_027092018
1745,Kos_GRE_027,92018,Business management,483,0,Kos_GRE_027092018
1746,Kos_GRE_027,92018,Web file sharing,275,0,Kos_GRE_027092018
1747,Kos_GRE_027,92018,Cloud services,97,0,Kos_GRE_027092018
1748,Kos_GRE_027,92018,Remote monitoring & management,77,0,Kos_GRE_027092018
1749,Kos_GRE_027,102016,Video,1315082990,58,Kos_GRE_027102016
1750,Kos_GRE_027,102016,Other,659535312,29,Kos_GRE_027102016
1751,Kos_GRE_027,102016,Social web,241137619,10,Kos_GRE_027102016
1752,Kos_GRE_027,102016,Music,13739485,0,Kos_GRE_027102016
1753,Kos_GRE_027,102016,VoIP & video conferencing,3278341,0,Kos_GRE_027102016
1754,Kos_GRE_027,102016,Software & anti-virus updates,2805831,0,Kos_GRE_027102016
1755,Kos_GRE_027,102016,Email,1573488,0,Kos_GRE_027102016
1756,Kos_GRE_027,102016,File sharing,551756,0,Kos_GRE_027102016
1757,Kos_GRE_027,102016,Blogging,312945,0,Kos_GRE_027102016
1758,Kos_GRE_027,102016,Photo sharing,126258,0,Kos_GRE_027102016
1759,Kos_GRE_027,102016,P2P,67683,0,Kos_GRE_027102016
1760,Kos_GRE_027,102016,News,44899,0,Kos_GRE_027102016
1761,Kos_GRE_027,102016,Sports,34007,0,Kos_GRE_027102016
1762,Kos_GRE_027,102016,Productivity,33025,0,Kos_GRE_027102016
1763,Kos_GRE_027,102016,Gaming,8679,0,Kos_GRE_027102016
1764,Kos_GRE_027,102016,Online backup,771,0,Kos_GRE_027102016
1765,Kos_GRE_027,102016,Remote monitoring & management,144,0,Kos_GRE_027102016
1766,Kos_GRE_027,102016,Web file sharing,13,0,Kos_GRE_027102016
1767,Koutsochero_GRE_028,32018,Video,2405576479,59,Koutsochero_GRE_028032018
1768,Koutsochero_GRE_028,32018,Other,1109241218,27,Koutsochero_GRE_028032018
1769,Koutsochero_GRE_028,32018,Social web,470645062,11,Koutsochero_GRE_028032018
1770,Koutsochero_GRE_028,32018,Music,37274141,0,Koutsochero_GRE_028032018
1771,Koutsochero_GRE_028,32018,Advertising,8246731,0,Koutsochero_GRE_028032018
1772,Koutsochero_GRE_028,32018,Online backup,7588606,0,Koutsochero_GRE_028032018
1773,Koutsochero_GRE_028,32018,Web file sharing,3449376,0,Koutsochero_GRE_028032018
1774,Koutsochero_GRE_028,32018,File sharing,2337261,0,Koutsochero_GRE_028032018
1775,Koutsochero_GRE_028,32018,Email,1651504,0,Koutsochero_GRE_028032018
1776,Koutsochero_GRE_028,32018,Gaming,853042,0,Koutsochero_GRE_028032018
1777,Koutsochero_GRE_028,32018,Software & anti-virus updates,763543,0,Koutsochero_GRE_028032018
1778,Koutsochero_GRE_028,32018,VoIP & video conferencing,393167,0,Koutsochero_GRE_028032018
1779,Koutsochero_GRE_028,32018,Blogging,240896,0,Koutsochero_GRE_028032018
1780,Koutsochero_GRE_028,32018,Productivity,226039,0,Koutsochero_GRE_028032018
1781,Koutsochero_GRE_028,32018,Security,204591,0,Koutsochero_GRE_028032018
1782,Koutsochero_GRE_028,32018,Photo sharing,140786,0,Koutsochero_GRE_028032018
1783,Koutsochero_GRE_028,32018,P2P,121802,0,Koutsochero_GRE_028032018
1784,Koutsochero_GRE_028,32018,News,70384,0,Koutsochero_GRE_028032018
1785,Koutsochero_GRE_028,32018,Remote monitoring & management,1853,0,Koutsochero_GRE_028032018
1786,Koutsochero_GRE_028,32018,Cloud services,862,0,Koutsochero_GRE_028032018
1787,Koutsochero_GRE_028,32018,Sports,101,0,Koutsochero_GRE_028032018
1788,Koutsochero_GRE_028,32018,Web payments,20,0,Koutsochero_GRE_028032018
1789,Koutsochero_GRE_028,52018,Video,2246618601,57,Koutsochero_GRE_028052018
1790,Koutsochero_GRE_028,52018,Other,1115443679,28,Koutsochero_GRE_028052018
1791,Koutsochero_GRE_028,52018,Social web,459099662,11,Koutsochero_GRE_028052018
1792,Koutsochero_GRE_028,52018,Music,44768795,1,Koutsochero_GRE_028052018
1793,Koutsochero_GRE_028,52018,Advertising,15149522,0,Koutsochero_GRE_028052018
1794,Koutsochero_GRE_028,52018,Online backup,1896799,0,Koutsochero_GRE_028052018
1795,Koutsochero_GRE_028,52018,Email,1404095,0,Koutsochero_GRE_028052018
1796,Koutsochero_GRE_028,52018,Web file sharing,1090478,0,Koutsochero_GRE_028052018
1797,Koutsochero_GRE_028,52018,Software & anti-virus updates,913569,0,Koutsochero_GRE_028052018
1798,Koutsochero_GRE_028,52018,VoIP & video conferencing,875415,0,Koutsochero_GRE_028052018
1799,Koutsochero_GRE_028,52018,File sharing,331753,0,Koutsochero_GRE_028052018
1800,Koutsochero_GRE_028,52018,Blogging,262944,0,Koutsochero_GRE_028052018
1801,Koutsochero_GRE_028,52018,Productivity,204021,0,Koutsochero_GRE_028052018
1802,Koutsochero_GRE_028,52018,Security,159203,0,Koutsochero_GRE_028052018
1803,Koutsochero_GRE_028,52018,Gaming,119114,0,Koutsochero_GRE_028052018
1804,Koutsochero_GRE_028,52018,P2P,98426,0,Koutsochero_GRE_028052018
1805,Koutsochero_GRE_028,52018,Photo sharing,97219,0,Koutsochero_GRE_028052018
1806,Koutsochero_GRE_028,52018,News,69436,0,Koutsochero_GRE_028052018
1807,Koutsochero_GRE_028,52018,Cloud services,940,0,Koutsochero_GRE_028052018
1808,Koutsochero_GRE_028,52018,Sports,533,0,Koutsochero_GRE_028052018
1809,Koutsochero_GRE_028,52018,Web payments,59,0,Koutsochero_GRE_028052018
1810,Koutsochero_GRE_028,52018,Business management,43,0,Koutsochero_GRE_028052018
1811,Koutsochero_GRE_028,52018,Remote monitoring & management,20,0,Koutsochero_GRE_028052018
1812,Koutsochero_GRE_028,62017,Video,2581909316,62,Koutsochero_GRE_028062017
1813,Koutsochero_GRE_028,62017,Other,916352902,22,Koutsochero_GRE_028062017
1814,Koutsochero_GRE_028,62017,Social web,541976503,13,Koutsochero_GRE_028062017
1815,Koutsochero_GRE_028,62017,Music,56810751,1,Koutsochero_GRE_028062017
1816,Koutsochero_GRE_028,62017,Online backup,17607859,0,Koutsochero_GRE_028062017
1817,Koutsochero_GRE_028,62017,Software & anti-virus updates,14296218,0,Koutsochero_GRE_028062017
1818,Koutsochero_GRE_028,62017,Web file sharing,2061670,0,Koutsochero_GRE_028062017
1819,Koutsochero_GRE_028,62017,Email,1989263,0,Koutsochero_GRE_028062017
1820,Koutsochero_GRE_028,62017,File sharing,1506281,0,Koutsochero_GRE_028062017
1821,Koutsochero_GRE_028,62017,Blogging,793511,0,Koutsochero_GRE_028062017
1822,Koutsochero_GRE_028,62017,Gaming,575373,0,Koutsochero_GRE_028062017
1823,Koutsochero_GRE_028,62017,VoIP & video conferencing,488374,0,Koutsochero_GRE_028062017
